date,value
2020-10-6 01-43-54,72.65
2020-10-6 01-43-55,71.48
2020-10-6 01-43-56,73.82
2020-10-6 01-43-57,73.82
2020-10-6 01-43-58,57.42
2020-10-6 01-43-59,56.25
2020-10-6 01-44-00,57.42
2020-10-6 01-44-01,57.42
2020-10-6 01-44-02,56.25
2020-10-6 01-44-03,64.45
2020-10-6 01-44-04,64.45
2020-10-6 01-44-05,60.93
2020-10-6 01-44-07,60.93
2020-10-6 01-44-08,60.93
2020-10-6 01-44-09,64.45
2020-10-6 01-44-10,64.45
2020-10-6 01-44-11,55.07
2020-10-6 01-44-12,55.07
2020-10-6 01-44-13,55.07
2020-10-6 01-44-14,59.76
2020-10-6 01-44-15,59.76
2020-10-6 01-44-16,59.76
2020-10-6 01-44-17,59.76
2020-10-6 01-44-18,59.76
2020-10-6 01-44-19,64.45
2020-10-6 01-44-21,64.45
2020-10-6 01-44-22,58.59
2020-10-6 01-44-23,58.59
2020-10-6 01-44-24,58.59
2020-10-6 01-44-25,58.59
2020-10-6 01-44-26,58.59
2020-10-6 01-44-27,58.59
2020-10-6 01-44-28,58.59
2020-10-6 01-44-29,58.59
2020-10-6 01-44-30,58.59
2020-10-6 01-44-31,58.59
2020-10-6 01-44-32,58.59
2020-10-6 01-44-33,58.59
2020-10-6 01-44-34,58.59
2020-10-6 01-44-35,58.59
2020-10-6 01-44-37,67.96
2020-10-6 01-44-38,67.96
2020-10-6 01-44-39,67.96
2020-10-6 01-44-40,94.92
2020-10-6 01-44-41,94.92
2020-10-6 01-44-42,94.92
2020-10-6 01-44-43,94.92
2020-10-6 01-44-44,51.56
2020-10-6 01-44-45,93.75
2020-10-6 01-44-46,93.75
2020-10-6 01-44-47,93.75
2020-10-6 01-44-48,92.57
2020-10-6 01-44-49,92.57
2020-10-6 01-44-50,92.57
2020-10-6 01-44-51,92.57
2020-10-6 01-44-52,92.57
2020-10-6 01-44-54,92.57
2020-10-6 01-44-55,92.57
2020-10-6 01-44-56,92.57
2020-10-6 01-44-57,92.57
2020-10-6 01-44-58,92.57
2020-10-6 01-44-59,92.57
2020-10-6 01-45-00,92.57
2020-10-6 01-45-01,92.57
2020-10-6 01-45-02,92.57
2020-10-6 01-45-03,92.57
2020-10-6 01-45-04,92.57
2020-10-6 01-45-05,92.57
2020-10-6 01-45-07,92.57
2020-10-6 01-45-08,92.57
2020-10-6 01-45-09,92.57
2020-10-6 01-45-10,57.42
2020-10-6 01-45-11,57.42
2020-10-6 01-45-12,57.42
2020-10-6 01-45-13,57.42
2020-10-6 01-45-14,57.42
2020-10-6 01-45-15,57.42
2020-10-6 01-45-16,48.04
2020-10-6 01-45-17,65.62
2020-10-6 01-45-18,94.92
2020-10-6 01-45-19,62.1
2020-10-6 01-45-20,65.62
2020-10-6 01-45-21,79.68
2020-10-6 01-45-22,79.68
2020-10-6 01-45-23,96.09
2020-10-6 01-45-24,57.42
2020-10-6 01-45-25,60.93
2020-10-6 01-45-27,60.93
2020-10-6 01-45-28,60.93
2020-10-6 01-45-29,70.31
2020-10-6 01-45-30,70.31
2020-10-6 01-45-31,66.79
2020-10-6 01-45-32,87.89
2020-10-6 01-45-33,87.89
2020-10-6 01-45-34,87.89
2020-10-6 01-45-35,87.89
2020-10-6 01-45-36,87.89
2020-10-6 01-45-37,87.89
2020-10-6 01-45-38,87.89
2020-10-6 01-45-40,87.89
2020-10-6 01-45-41,87.89
2020-10-6 01-45-42,87.89
2020-10-6 01-45-43,87.89
2020-10-6 01-45-44,87.89
2020-10-6 01-45-45,87.89
2020-10-6 01-45-46,87.89
2020-10-6 01-45-47,87.89
2020-10-6 01-45-48,87.89
2020-10-6 01-45-49,87.89
2020-10-6 01-45-50,87.89
2020-10-6 01-45-51,87.89
2020-10-6 01-45-52,87.89
2020-10-6 01-45-53,87.89
2020-10-6 01-45-55,87.89
2020-10-6 01-45-56,87.89
2020-10-6 01-45-57,87.89
2020-10-6 01-45-58,49.21
2020-10-6 01-45-59,49.21
2020-10-6 01-46-00,49.21
2020-10-6 01-46-01,49.21
2020-10-6 01-46-02,49.21
2020-10-6 01-46-03,49.21
2020-10-6 01-46-04,49.21
2020-10-6 01-46-05,49.21
2020-10-6 01-46-06,49.21
2020-10-6 01-46-07,84.37
2020-10-6 01-46-08,84.37
2020-10-6 01-46-10,84.37
2020-10-6 01-46-11,84.37
2020-10-6 01-46-12,84.37
2020-10-6 01-46-13,84.37
2020-10-6 01-46-14,84.37
2020-10-6 01-46-15,84.37
2020-10-6 01-46-16,84.37
2020-10-6 01-46-17,84.37
2020-10-6 01-46-18,84.37
2020-10-6 01-46-19,84.37
2020-10-6 01-46-20,84.37
2020-10-6 01-46-21,84.37
2020-10-6 01-46-22,84.37
2020-10-6 01-46-23,84.37
2020-10-6 01-46-24,84.37
2020-10-6 01-46-25,84.37
2020-10-6 01-46-26,84.37
2020-10-6 01-46-28,84.37
2020-10-6 01-46-29,84.37
2020-10-6 01-46-30,84.37
2020-10-6 01-46-31,84.37
2020-10-6 01-46-32,84.37
2020-10-6 01-46-33,98.43
2020-10-6 01-46-34,98.43
2020-10-6 01-46-35,98.43
2020-10-6 01-46-36,98.43
2020-10-6 01-46-37,98.43
2020-10-6 01-46-38,98.43
2020-10-6 01-46-39,98.43
2020-10-6 01-46-40,98.43
2020-10-6 01-46-41,98.43
2020-10-6 01-46-42,98.43
2020-10-6 01-46-43,98.43
2020-10-6 01-46-44,98.43
2020-10-6 01-46-45,98.43
2020-10-6 01-46-47,80.85
2020-10-6 01-46-48,80.85
2020-10-6 01-46-49,80.85
2020-10-6 01-46-50,80.85
2020-10-6 01-46-51,80.85
2020-10-6 01-46-52,80.85
2020-10-6 01-46-53,80.85
2020-10-6 01-46-54,80.85
2020-10-6 01-46-55,80.85
2020-10-6 01-46-56,80.85
2020-10-6 01-46-57,76.17
2020-10-6 01-46-58,82.03
2020-10-6 01-47-00,82.03
2020-10-6 01-47-01,82.03
2020-10-6 01-47-02,69.14
2020-10-6 01-47-03,69.14
2020-10-6 01-47-04,69.14
2020-10-6 01-47-05,69.14
2020-10-6 01-47-06,69.14
2020-10-6 01-47-07,69.14
2020-10-6 01-47-08,69.14
2020-10-6 01-47-09,69.14
2020-10-6 01-47-10,69.14
2020-10-6 01-47-11,69.14
2020-10-6 01-47-12,69.14
2020-10-6 01-47-13,69.14
2020-10-6 01-47-14,69.14
2020-10-6 01-47-15,69.14
2020-10-6 01-47-17,69.14
2020-10-6 01-47-18,69.14
2020-10-6 01-47-19,69.14
2020-10-6 01-47-20,91.4
2020-10-6 01-47-21,91.4
2020-10-6 01-47-22,91.4
2020-10-6 01-47-23,91.4
2020-10-6 01-47-24,91.4
2020-10-6 01-47-25,91.4
2020-10-6 01-47-26,91.4
2020-10-6 01-47-27,98.43
2020-10-6 01-47-28,98.43
2020-10-6 01-47-29,57.42
2020-10-6 01-47-30,98.43
2020-10-6 01-47-31,69.14
2020-10-6 01-47-32,53.9
2020-10-6 01-47-33,53.9
2020-10-6 01-47-34,53.9
2020-10-6 01-47-35,53.9
2020-10-6 01-47-36,53.9
2020-10-6 01-47-38,84.37
2020-10-6 01-47-39,84.37
2020-10-6 01-47-40,48.04
2020-10-6 01-47-41,48.04
2020-10-6 01-47-42,48.04
2020-10-6 01-47-43,48.04
2020-10-6 01-47-44,48.04
2020-10-6 01-47-45,48.04
2020-10-6 01-47-46,48.04
2020-10-6 01-47-47,48.04
2020-10-6 01-47-48,48.04
2020-10-6 01-47-49,82.03
2020-10-6 01-47-50,82.03
2020-10-6 01-47-51,82.03
2020-10-6 01-47-52,82.03
2020-10-6 01-47-53,91.4
2020-10-6 01-47-54,80.85
2020-10-6 01-47-56,80.85
2020-10-6 01-47-57,85.54
2020-10-6 01-47-58,86.71
2020-10-6 01-47-59,90.23
2020-10-6 01-48-00,90.23
2020-10-6 01-48-01,90.23
2020-10-6 01-48-02,94.92
2020-10-6 01-48-03,94.92
2020-10-6 01-48-04,94.92
2020-10-6 01-48-05,94.92
2020-10-6 01-48-06,94.92
2020-10-6 01-48-07,96.09
2020-10-6 01-48-08,89.06
2020-10-6 01-48-09,89.06
2020-10-6 01-48-11,89.06
2020-10-6 01-48-12,96.09
2020-10-6 01-48-13,96.09
2020-10-6 01-48-14,96.09
2020-10-6 01-48-15,60.93
2020-10-6 01-48-16,60.93
2020-10-6 01-48-17,60.93
2020-10-6 01-48-18,60.93
2020-10-6 01-48-19,60.93
2020-10-6 01-48-20,60.93
2020-10-6 01-48-21,96.09
2020-10-6 01-48-22,85.54
2020-10-6 01-48-23,85.54
2020-10-6 01-48-25,85.54
2020-10-6 01-48-26,85.54
2020-10-6 01-48-27,85.54
2020-10-6 01-48-28,85.54
2020-10-6 01-48-29,69.14
2020-10-6 01-48-30,67.96
2020-10-6 01-48-31,57.42
2020-10-6 01-48-32,67.96
2020-10-6 01-48-33,67.96
2020-10-6 01-48-34,67.96
2020-10-6 01-48-35,67.96
2020-10-6 01-48-36,67.96
2020-10-6 01-48-37,67.96
2020-10-6 01-48-38,56.25
2020-10-6 01-48-39,77.34
2020-10-6 01-48-40,89.06
2020-10-6 01-48-41,89.06
2020-10-6 01-48-42,78.51
2020-10-6 01-48-44,78.51
2020-10-6 01-48-45,78.51
2020-10-6 01-48-46,69.14
2020-10-6 01-48-47,69.14
2020-10-6 01-48-48,69.14
2020-10-6 01-48-49,69.14
2020-10-6 01-48-50,69.14
2020-10-6 01-48-51,72.65
2020-10-6 01-48-52,72.65
2020-10-6 01-48-53,72.65
2020-10-6 01-48-54,72.65
2020-10-6 01-48-55,59.76
2020-10-6 01-48-56,82.03
2020-10-6 01-48-57,52.73
2020-10-6 01-48-58,52.73
2020-10-6 01-48-59,52.73
2020-10-6 01-49-00,52.73
2020-10-6 01-49-01,52.73
2020-10-6 01-49-03,85.54
2020-10-6 01-49-04,85.54
2020-10-6 01-49-05,85.54
2020-10-6 01-49-06,72.65
2020-10-6 01-49-07,86.71
2020-10-6 01-49-08,86.71
2020-10-6 01-49-09,86.71
2020-10-6 01-49-10,86.71
2020-10-6 01-49-11,86.71
2020-10-6 01-49-12,85.54
2020-10-6 01-49-13,85.54
2020-10-6 01-49-14,85.54
2020-10-6 01-49-15,52.73
2020-10-6 01-49-16,52.73
2020-10-6 01-49-17,52.73
2020-10-6 01-49-19,52.73
2020-10-6 01-49-20,86.71
2020-10-6 01-49-21,85.54
2020-10-6 01-49-22,85.54
2020-10-6 01-49-23,85.54
2020-10-6 01-49-24,85.54
2020-10-6 01-49-25,85.54
2020-10-6 01-49-26,85.54
2020-10-6 01-49-27,58.59
2020-10-6 01-49-28,58.59
2020-10-6 01-49-29,58.59
2020-10-6 01-49-30,58.59
2020-10-6 01-49-31,58.59
2020-10-6 01-49-33,58.59
2020-10-6 01-49-34,58.59
2020-10-6 01-49-35,58.59
2020-10-6 01-49-36,57.42
2020-10-6 01-49-37,57.42
2020-10-6 01-49-38,78.51
2020-10-6 01-49-39,78.51
2020-10-6 01-49-40,78.51
2020-10-6 01-49-41,92.57
2020-10-6 01-49-42,92.57
2020-10-6 01-49-43,85.54
2020-10-6 01-49-44,56.25
2020-10-6 01-49-45,56.25
2020-10-6 01-49-46,56.25
2020-10-6 01-49-48,56.25
2020-10-6 01-49-49,55.07
2020-10-6 01-49-50,55.07
2020-10-6 01-49-51,55.07
2020-10-6 01-49-52,63.28
2020-10-6 01-49-53,63.28
2020-10-6 01-49-54,79.68
2020-10-6 01-49-55,79.68
2020-10-6 01-49-56,79.68
2020-10-6 01-49-57,63.28
2020-10-6 01-49-58,63.28
2020-10-6 01-49-59,63.28
2020-10-6 01-50-00,63.28
2020-10-6 01-50-01,63.28
2020-10-6 01-50-02,63.28
2020-10-6 01-50-04,63.28
2020-10-6 01-50-05,63.28
2020-10-6 01-50-06,60.93
2020-10-6 01-50-07,62.1
2020-10-6 01-50-08,60.93
2020-10-6 01-50-09,60.93
2020-10-6 01-50-10,60.93
2020-10-6 01-50-11,60.93
2020-10-6 01-50-12,60.93
2020-10-6 01-50-13,60.93
2020-10-6 01-50-14,60.93
2020-10-6 01-50-15,60.93
2020-10-6 01-50-16,60.93
2020-10-6 01-50-18,60.93
2020-10-6 01-50-19,60.93
2020-10-6 01-50-20,60.93
2020-10-6 01-50-21,60.93
2020-10-6 01-50-22,60.93
2020-10-6 01-50-23,60.93
2020-10-6 01-50-24,60.93
2020-10-6 01-50-25,60.93
2020-10-6 01-50-26,60.93
2020-10-6 01-50-27,60.93
2020-10-6 01-50-28,97.26
2020-10-6 01-50-29,97.26
2020-10-6 01-50-30,62.1
2020-10-6 01-50-31,85.54
2020-10-6 01-50-32,79.68
2020-10-6 01-50-34,79.68
2020-10-6 01-50-35,79.68
2020-10-6 01-50-36,79.68
2020-10-6 01-50-37,79.68
2020-10-6 01-50-38,79.68
2020-10-6 01-50-39,57.42
2020-10-6 01-50-40,79.68
2020-10-6 01-50-41,79.68
2020-10-6 01-50-42,58.59
2020-10-6 01-50-43,58.59
2020-10-6 01-50-44,72.65
2020-10-6 01-50-45,58.59
2020-10-6 01-50-46,58.59
2020-10-6 01-50-48,58.59
2020-10-6 01-50-49,58.59
2020-10-6 01-50-50,58.59
2020-10-6 01-50-51,58.59
2020-10-6 01-50-52,58.59
2020-10-6 01-50-53,58.59
2020-10-6 01-50-54,59.76
2020-10-6 01-50-55,59.76
2020-10-6 01-50-56,59.76
2020-10-6 01-50-57,64.45
2020-10-6 01-50-58,59.76
2020-10-6 01-50-59,59.76
2020-10-6 01-51-00,59.76
2020-10-6 01-51-01,59.76
2020-10-6 01-51-03,58.59
2020-10-6 01-51-04,58.59
2020-10-6 01-51-05,55.07
2020-10-6 01-51-06,55.07
2020-10-6 01-51-07,55.07
2020-10-6 01-51-08,55.07
2020-10-6 01-51-09,55.07
2020-10-6 01-51-10,55.07
2020-10-6 01-51-11,55.07
2020-10-6 01-51-12,55.07
2020-10-6 01-51-13,49.21
2020-10-6 01-51-14,49.21
2020-10-6 01-51-15,49.21
2020-10-6 01-51-16,49.21
2020-10-6 01-51-17,55.07
2020-10-6 01-51-18,55.07
2020-10-6 01-51-19,53.9
2020-10-6 01-51-20,52.73
2020-10-6 01-51-21,52.73
2020-10-6 01-51-22,52.73
2020-10-6 01-51-24,52.73
2020-10-6 01-51-25,52.73
2020-10-6 01-51-26,52.73
2020-10-6 01-51-27,52.73
2020-10-6 01-51-28,52.73
2020-10-6 01-51-29,52.73
2020-10-6 01-51-30,82.03
2020-10-6 01-51-31,82.03
2020-10-6 01-51-32,82.03
2020-10-6 01-51-33,82.03
2020-10-6 01-51-34,82.03
2020-10-6 01-51-35,82.03
2020-10-6 01-51-36,82.03
2020-10-6 01-51-37,82.03
2020-10-6 01-51-38,92.57
2020-10-6 01-51-39,77.34
2020-10-6 01-51-40,77.34
2020-10-6 01-51-41,77.34
2020-10-6 01-51-43,77.34
2020-10-6 01-51-44,77.34
2020-10-6 01-51-45,92.57
2020-10-6 01-51-46,92.57
2020-10-6 01-51-47,92.57
2020-10-6 01-51-48,71.48
2020-10-6 01-51-49,71.48
2020-10-6 01-51-50,92.57
2020-10-6 01-51-51,71.48
2020-10-6 01-51-52,71.48
2020-10-6 01-51-53,71.48
2020-10-6 01-51-54,71.48
2020-10-6 01-51-55,99.6
2020-10-6 01-51-57,99.6
2020-10-6 01-51-58,99.6
2020-10-6 01-51-59,99.6
2020-10-6 01-52-00,99.6
2020-10-6 01-52-01,75
2020-10-6 01-52-02,75
2020-10-6 01-52-03,75
2020-10-6 01-52-04,75
2020-10-6 01-52-05,75
2020-10-6 01-52-06,73.82
2020-10-6 01-52-08,55.07
2020-10-6 01-52-09,55.07
2020-10-6 01-52-10,55.07
2020-10-6 01-52-11,70.31
2020-10-6 01-52-12,69.14
2020-10-6 01-52-13,69.14
2020-10-6 01-52-14,69.14
2020-10-6 01-52-15,69.14
2020-10-6 01-52-16,69.14
2020-10-6 01-52-17,69.14
2020-10-6 01-52-18,69.14
2020-10-6 01-52-19,69.14
2020-10-6 01-52-20,69.14
2020-10-6 01-52-21,69.14
2020-10-6 01-52-22,69.14
2020-10-6 01-52-23,69.14
2020-10-6 01-52-24,69.14
2020-10-6 01-52-25,69.14
2020-10-6 01-52-26,69.14
2020-10-6 01-52-27,69.14
2020-10-6 01-52-29,69.14
2020-10-6 01-52-30,69.14
2020-10-6 01-52-31,69.14
2020-10-6 01-52-32,69.14
2020-10-6 01-52-33,69.14
2020-10-6 01-52-34,69.14
2020-10-6 01-52-35,69.14
2020-10-6 01-52-36,69.14
2020-10-6 01-52-37,69.14
2020-10-6 01-52-38,69.14
2020-10-6 01-52-39,69.14
2020-10-6 01-52-40,69.14
2020-10-6 01-52-41,69.14
2020-10-6 01-52-42,69.14
2020-10-6 01-52-43,69.14
2020-10-6 01-52-44,69.14
2020-10-6 01-52-45,69.14
2020-10-6 01-52-46,69.14
2020-10-6 01-52-47,69.14
2020-10-6 01-52-48,67.96
2020-10-6 01-52-49,67.96
2020-10-6 01-52-51,67.96
2020-10-6 01-52-52,67.96
2020-10-6 01-52-53,67.96
2020-10-6 01-52-54,67.96
2020-10-6 01-52-55,67.96
2020-10-6 01-52-56,92.57
2020-10-6 01-52-57,92.57
2020-10-6 01-52-58,50.39
2020-10-6 01-52-59,50.39
2020-10-6 01-53-00,67.96
2020-10-6 01-53-01,67.96
2020-10-6 01-53-02,67.96
2020-10-6 01-53-03,67.96
2020-10-6 01-53-04,60.93
2020-10-6 01-53-06,62.1
2020-10-6 01-53-07,63.28
2020-10-6 01-53-08,63.28
2020-10-6 01-53-09,63.28
2020-10-6 01-53-10,63.28
2020-10-6 01-53-11,90.23
2020-10-6 01-53-12,62.1
2020-10-6 01-53-13,62.1
2020-10-6 01-53-14,62.1
2020-10-6 01-53-15,62.1
2020-10-6 01-53-16,63.28
2020-10-6 01-53-17,63.28
2020-10-6 01-53-18,57.42
2020-10-6 01-53-19,57.42
2020-10-6 01-53-20,57.42
2020-10-6 01-53-21,57.42
2020-10-6 01-53-22,57.42
2020-10-6 01-53-23,57.42
2020-10-6 01-53-25,57.42
2020-10-6 01-53-26,64.45
2020-10-6 01-53-27,77.34
2020-10-6 01-53-28,77.34
2020-10-6 01-53-29,77.34
2020-10-6 01-53-30,77.34
2020-10-6 01-53-31,77.34
2020-10-6 01-53-32,77.34
2020-10-6 01-53-33,76.17
2020-10-6 01-53-34,77.34
2020-10-6 01-53-35,76.17
2020-10-6 01-53-36,76.17
2020-10-6 01-53-37,76.17
2020-10-6 01-53-39,76.17
2020-10-6 01-53-40,77.34
2020-10-6 01-53-41,77.34
2020-10-6 01-53-42,77.34
2020-10-6 01-53-43,77.34
2020-10-6 01-53-44,77.34
2020-10-6 01-53-45,66.79
2020-10-6 01-53-46,66.79
2020-10-6 01-53-47,66.79
2020-10-6 01-53-48,66.79
2020-10-6 01-53-49,66.79
2020-10-6 01-53-50,66.79
2020-10-6 01-53-51,49.21
2020-10-6 01-53-53,49.21
2020-10-6 01-53-54,49.21
2020-10-6 01-53-55,49.21
2020-10-6 01-53-56,49.21
2020-10-6 01-53-57,49.21
2020-10-6 01-53-58,49.21
2020-10-6 01-53-59,49.21
2020-10-6 01-54-00,85.54
2020-10-6 01-54-01,49.21
2020-10-6 01-54-02,49.21
2020-10-6 01-54-03,50.39
2020-10-6 01-54-04,50.39
2020-10-6 01-54-06,50.39
2020-10-6 01-54-07,85.54
2020-10-6 01-54-08,85.54
2020-10-6 01-54-09,85.54
2020-10-6 01-54-10,85.54
2020-10-6 01-54-11,50.39
2020-10-6 01-54-12,50.39
2020-10-6 01-54-13,50.39
2020-10-6 01-54-14,50.39
2020-10-6 01-54-15,50.39
2020-10-6 01-54-16,51.56
2020-10-6 01-54-17,51.56
2020-10-6 01-54-18,51.56
2020-10-6 01-54-19,51.56
2020-10-6 01-54-20,51.56
2020-10-6 01-54-21,51.56
2020-10-6 01-54-22,51.56
2020-10-6 01-54-23,51.56
2020-10-6 01-54-25,51.56
2020-10-6 01-54-26,51.56
2020-10-6 01-54-27,51.56
2020-10-6 01-54-28,51.56
2020-10-6 01-54-29,51.56
2020-10-6 01-54-30,51.56
2020-10-6 01-54-31,51.56
2020-10-6 01-54-32,51.56
2020-10-6 01-54-33,51.56
2020-10-6 01-54-34,51.56
2020-10-6 01-54-35,51.56
2020-10-6 01-54-36,51.56
2020-10-6 01-54-37,51.56
2020-10-6 01-54-38,51.56
2020-10-6 01-54-39,51.56
2020-10-6 01-54-40,51.56
2020-10-6 01-54-41,51.56
2020-10-6 01-54-42,50.39
2020-10-6 01-54-43,59.76
2020-10-6 01-54-44,59.76
2020-10-6 01-54-45,50.39
2020-10-6 01-54-46,50.39
2020-10-6 01-54-48,50.39
2020-10-6 01-54-49,50.39
2020-10-6 01-54-50,66.79
2020-10-6 01-54-51,66.79
2020-10-6 01-54-52,60.93
2020-10-6 01-54-53,60.93
2020-10-6 01-54-54,60.93
2020-10-6 01-54-55,60.93
2020-10-6 01-54-56,64.45
2020-10-6 01-54-57,64.45
2020-10-6 01-54-58,64.45
2020-10-6 01-54-59,64.45
2020-10-6 01-55-00,64.45
2020-10-6 01-55-01,64.45
2020-10-6 01-55-02,64.45
2020-10-6 01-55-03,64.45
2020-10-6 01-55-04,64.45
2020-10-6 01-55-05,64.45
2020-10-6 01-55-06,63.28
2020-10-6 01-55-07,63.28
2020-10-6 01-55-08,63.28
2020-10-6 01-55-09,63.28
2020-10-6 01-55-11,63.28
2020-10-6 01-55-12,64.45
2020-10-6 01-55-13,49.21
2020-10-6 01-55-14,49.21
2020-10-6 01-55-15,49.21
2020-10-6 01-55-16,49.21
2020-10-6 01-55-17,49.21
2020-10-6 01-55-18,49.21
2020-10-6 01-55-19,49.21
2020-10-6 01-55-20,49.21
2020-10-6 01-55-21,49.21
2020-10-6 01-55-22,49.21
2020-10-6 01-55-23,49.21
2020-10-6 01-55-25,49.21
2020-10-6 01-55-26,49.21
2020-10-6 01-55-27,49.21
2020-10-6 01-55-28,50.39
2020-10-6 01-55-29,50.39
2020-10-6 01-55-30,50.39
2020-10-6 01-55-31,50.39
2020-10-6 01-55-32,50.39
2020-10-6 01-55-33,50.39
2020-10-6 01-55-34,50.39
2020-10-6 01-55-35,50.39
2020-10-6 01-55-36,50.39
2020-10-6 01-55-37,50.39
2020-10-6 01-55-38,50.39
2020-10-6 01-55-39,50.39
2020-10-6 01-55-40,50.39
2020-10-6 01-55-41,50.39
2020-10-6 01-55-42,50.39
2020-10-6 01-55-43,50.39
2020-10-6 01-55-44,72.65
2020-10-6 01-55-45,72.65
2020-10-6 01-55-47,58.59
2020-10-6 01-55-48,58.59
2020-10-6 01-55-49,58.59
2020-10-6 01-55-50,58.59
2020-10-6 01-55-51,72.65
2020-10-6 01-55-52,58.59
2020-10-6 01-55-53,58.59
2020-10-6 01-55-54,59.76
2020-10-6 01-55-55,58.59
2020-10-6 01-55-56,58.59
2020-10-6 01-55-58,71.48
2020-10-6 01-55-59,59.76
2020-10-6 01-56-00,58.59
2020-10-6 01-56-01,58.59
2020-10-6 01-56-02,58.59
2020-10-6 01-56-03,59.76
2020-10-6 01-56-04,59.76
2020-10-6 01-56-05,59.76
2020-10-6 01-56-06,59.76
2020-10-6 01-56-07,59.76
2020-10-6 01-56-08,59.76
2020-10-6 01-56-10,59.76
2020-10-6 01-56-11,59.76
2020-10-6 01-56-12,59.76
2020-10-6 01-56-13,59.76
2020-10-6 01-56-14,59.76
2020-10-6 01-56-15,94.92
2020-10-6 01-56-16,94.92
2020-10-6 01-56-17,94.92
2020-10-6 01-56-18,96.09
2020-10-6 01-56-19,96.09
2020-10-6 01-56-20,96.09
2020-10-6 01-56-21,59.76
2020-10-6 01-56-22,67.96
2020-10-6 01-56-23,67.96
2020-10-6 01-56-25,67.96
2020-10-6 01-56-26,93.75
2020-10-6 01-56-27,67.96
2020-10-6 01-56-28,67.96
2020-10-6 01-56-29,67.96
2020-10-6 01-56-30,67.96
2020-10-6 01-56-31,67.96
2020-10-6 01-56-32,67.96
2020-10-6 01-56-33,67.96
2020-10-6 01-56-34,67.96
2020-10-6 01-56-35,93.75
2020-10-6 01-56-36,93.75
2020-10-6 01-56-37,93.75
2020-10-6 01-56-38,93.75
2020-10-6 01-56-39,56.25
2020-10-6 01-56-40,56.25
2020-10-6 01-56-41,56.25
2020-10-6 01-56-43,56.25
2020-10-6 01-56-44,56.25
2020-10-6 01-56-45,56.25
2020-10-6 01-56-46,56.25
2020-10-6 01-56-47,56.25
2020-10-6 01-56-48,56.25
2020-10-6 01-56-49,56.25
2020-10-6 01-56-50,56.25
2020-10-6 01-56-51,56.25
2020-10-6 01-56-52,56.25
2020-10-6 01-56-53,56.25
2020-10-6 01-56-54,56.25
2020-10-6 01-56-55,56.25
2020-10-6 01-56-56,56.25
2020-10-6 01-56-58,56.25
2020-10-6 01-56-59,56.25
2020-10-6 01-57-00,56.25
2020-10-6 01-57-01,53.9
2020-10-6 01-57-02,53.9
2020-10-6 01-57-03,53.9
2020-10-6 01-57-04,84.37
2020-10-6 01-57-05,84.37
2020-10-6 01-57-06,84.37
2020-10-6 01-57-07,84.37
2020-10-6 01-57-08,84.37
2020-10-6 01-57-09,84.37
2020-10-6 01-57-10,84.37
2020-10-6 01-57-11,84.37
2020-10-6 01-57-12,84.37
2020-10-6 01-57-13,84.37
2020-10-6 01-57-14,84.37
2020-10-6 01-57-15,52.73
2020-10-6 01-57-17,52.73
2020-10-6 01-57-18,52.73
2020-10-6 01-57-19,84.37
2020-10-6 01-57-20,84.37
2020-10-6 01-57-21,85.54
2020-10-6 01-57-22,85.54
2020-10-6 01-57-23,52.73
2020-10-6 01-57-24,52.73
2020-10-6 01-57-25,52.73
2020-10-6 01-57-26,52.73
2020-10-6 01-57-27,52.73
2020-10-6 01-57-29,52.73
2020-10-6 01-57-30,52.73
2020-10-6 01-57-31,52.73
2020-10-6 01-57-32,56.25
2020-10-6 01-57-33,56.25
2020-10-6 01-57-34,99.6
2020-10-6 01-57-35,56.25
2020-10-6 01-57-36,67.96
2020-10-6 01-57-37,67.96
2020-10-6 01-57-38,56.25
2020-10-6 01-57-39,56.25
2020-10-6 01-57-40,56.25
2020-10-6 01-57-41,56.25
2020-10-6 01-57-42,56.25
2020-10-6 01-57-43,56.25
2020-10-6 01-57-45,56.25
2020-10-6 01-57-46,56.25
2020-10-6 01-57-47,56.25
2020-10-6 01-57-48,56.25
2020-10-6 01-57-49,56.25
2020-10-6 01-57-50,56.25
2020-10-6 01-57-51,56.25
2020-10-6 01-57-52,56.25
2020-10-6 01-57-53,56.25
2020-10-6 01-57-54,56.25
2020-10-6 01-57-55,56.25
2020-10-6 01-57-56,56.25
2020-10-6 01-57-57,56.25
2020-10-6 01-57-58,56.25
2020-10-6 01-57-59,56.25
2020-10-6 01-58-00,57.42
2020-10-6 01-58-01,57.42
2020-10-6 01-58-02,56.25
2020-10-6 01-58-03,56.25
2020-10-6 01-58-04,56.25
2020-10-6 01-58-06,56.25
2020-10-6 01-58-07,56.25
2020-10-6 01-58-08,56.25
2020-10-6 01-58-09,56.25
2020-10-6 01-58-10,56.25
2020-10-6 01-58-11,51.56
2020-10-6 01-58-12,51.56
2020-10-6 01-58-13,51.56
2020-10-6 01-58-14,51.56
2020-10-6 01-58-15,51.56
2020-10-6 01-58-16,52.73
2020-10-6 01-58-17,52.73
2020-10-6 01-58-18,52.73
2020-10-6 01-58-20,52.73
2020-10-6 01-58-21,52.73
2020-10-6 01-58-22,52.73
2020-10-6 01-58-23,55.07
2020-10-6 01-58-24,55.07
2020-10-6 01-58-25,53.9
2020-10-6 01-58-26,53.9
2020-10-6 01-58-27,53.9
2020-10-6 01-58-28,53.9
2020-10-6 01-58-29,53.9
